Model,First Choice LL,AIC,Coefficient Names,Estimated Coefficients,Standard Errors,Likelihood Ratio Test,Embedding_Model,Data_Type,Category_Code,AIC_min,Delta,ExpDelta,Akaike_Weight,cat_code4,category1,category2,category3,category4,num_transactions,num_products,mean_price,overall_numprod,overall_purch,batch
"price, PC1, and PC3",-342.987933656242,697.9758673124841,"['price' 'description_USE_text_pc1' 'description_USE_text_pc2'
 'description_USE_text_pc3' 'sd.price' 'sd.description_USE_text_pc1'
 'sd.description_USE_text_pc3']","[ 3.75929768e-01  3.67262103e+01  6.90815836e+00 -2.72521383e+01
  1.78806210e-02 -3.85460815e+01  0.00000000e+00]","[ 1.15184812 87.90230741 35.9780579  86.96449968  0.15241795 15.18293999
 59.61951668]",5.71230471999783e-05,description_USE_text,descriptions,27040201,697.0981145363558,0.8777527761283181,0.644760474794506,0.012112511171461466,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
"price, PC2, and PC3",-342.9634444214793,697.9268888429585,"['price' 'description_USE_text_pc1' 'description_USE_text_pc2'
 'description_USE_text_pc3' 'sd.price' 'sd.description_USE_text_pc2'
 'sd.description_USE_text_pc3']","[  0.23612739  20.29584923   9.11936258 -13.15015217  18.25078218
   3.10025367   0.        ]","[0.10425083 7.03444952 4.15946111 8.02483624 0.03425358 4.32975621
 1.1467219 ]",5.56651536961527e-05,description_USE_text,descriptions,27040201,697.0981145363558,0.8287743066027815,0.6607450920969642,0.012412799205881174,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
"PC1, PC2, and PC3",-342.9634444214793,697.9268888429585,"['price' 'description_USE_text_pc1' 'description_USE_text_pc2'
 'description_USE_text_pc3' 'sd.description_USE_text_pc1'
 'sd.description_USE_text_pc2' 'sd.description_USE_text_pc3']","[  0.23612739  20.29584923   9.11936258 -13.15015217  18.25078218
   3.10025367   0.        ]","[ 0.51901196 51.45502352  9.80401911 34.87112176  2.16310426  1.95743985
 56.13181157]",5.56651536961527e-05,description_USE_text,descriptions,27040201,697.0981145363558,0.8287743066027815,0.6607450920969642,0.012412799205881174,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
"price, PC1, PC2, and PC3",-342.9634444214793,697.9268888429585,"['price' 'description_USE_text_pc1' 'description_USE_text_pc2'
 'description_USE_text_pc3' 'sd.price' 'sd.description_USE_text_pc1'
 'sd.description_USE_text_pc2' 'sd.description_USE_text_pc3']","[  0.23612739  20.29584923   9.11936258 -13.15015217  18.25078218
   3.10025367   0.           0.        ]","[  1.82565764 104.50592519  64.97013592 104.14496952   0.32361929
  77.14250357 157.13404621  15.45831905]",5.56651536961527e-05,description_USE_text,descriptions,27040201,697.0981145363558,0.8287743066027815,0.6607450920969642,0.012412799205881174,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
plain logit,-351.0857933966495,710.1715867932991,['product_id_1' 'product_id_2' 'product_id_3' 'price'],[3.23000709 2.18519802 1.49504261 0.0156097 ],[3.65018984 3.66286733 1.481649   0.0144925 ],0.0,inceptionv3_image,logit,27040201,697.0981145363558,13.073472256943319,0.0014492108262480154,2.7224966493683648e-05,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
plain logit with PCs,-351.0857933966495,710.1715867932991,"['price' 'inceptionv3_image_pc1' 'inceptionv3_image_pc2'
 'inceptionv3_image_pc3']",[3.23000709 2.18519802 1.49504261 0.0156097 ],[0.0144925  1.76074926 0.31759284 0.11057559],1.0,inceptionv3_image,logit,27040201,697.0981145363558,13.073472256943319,0.0014492108262480154,2.7224966493683648e-05,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
price,-348.8598281190464,707.7196562380927,"['price' 'inceptionv3_image_pc1' 'inceptionv3_image_pc2'
 'inceptionv3_image_pc3' 'sd.price']",[  0.66911881 -60.59259196   9.31431166 -18.30287424  -0.55834511],[ 0.64694316 57.4712031   9.22042557 18.48482465  0.57381662],0.03486181460911518,inceptionv3_image,images,27040201,697.0981145363558,10.621541701736987,0.0049381186970740235,9.276781102839015e-05,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
PC1,-346.5221631971877,703.0443263943754,"['price' 'inceptionv3_image_pc1' 'inceptionv3_image_pc2'
 'inceptionv3_image_pc3' 'sd.inceptionv3_image_pc1']",[ 0.01422338  2.61444806  0.7811113  -2.14751568 -9.36011897],[ 0.04633578  6.35728535  1.89172961  2.95613181 13.93060865],0.002518285430338005,inceptionv3_image,images,27040201,697.0981145363558,5.9462118580196375,0.05114421309232359,0.0009607984308185353,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
PC2,-348.5503911064283,707.1007822128565,"['price' 'inceptionv3_image_pc1' 'inceptionv3_image_pc2'
 'inceptionv3_image_pc3' 'sd.inceptionv3_image_pc2']","[-8.80681243e-04  3.85763156e+00 -3.73620106e+00 -1.17662754e+00
  5.39878636e+00]",[0.01613398 7.07830768 6.61948117 2.17230451 9.50282856],0.02433208739932434,inceptionv3_image,images,27040201,697.0981145363558,10.002667676500778,0.006728965658808171,0.00012641077563054897,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
PC3,-345.6393459242067,701.2786918484135,"['price' 'inceptionv3_image_pc1' 'inceptionv3_image_pc2'
 'inceptionv3_image_pc3' 'sd.inceptionv3_image_pc3']",[  0.09185632 -12.12023817   1.57982826   1.14143002   7.48624165],[0.05219659 7.14952546 1.19006656 1.63749179 6.93638133],0.0009653383442385267,inceptionv3_image,images,27040201,697.0981145363558,4.180577312057721,0.12365143793246132,0.002322923755215545,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
price and PC1,-346.5221631971877,703.0443263943754,"['price' 'inceptionv3_image_pc1' 'inceptionv3_image_pc2'
 'inceptionv3_image_pc3' 'sd.price' 'sd.inceptionv3_image_pc1']",[ 0.01422338  2.61444806  0.7811113  -2.14751568 -9.36011897  0.        ],[0.04237748 4.66264463 1.00824622 1.48544669 0.02837652 5.75158593],0.002518285430338005,inceptionv3_image,images,27040201,697.0981145363558,5.9462118580196375,0.05114421309232359,0.0009607984308185353,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
price and PC2,-348.5503911064283,707.1007822128565,"['price' 'inceptionv3_image_pc1' 'inceptionv3_image_pc2'
 'inceptionv3_image_pc3' 'sd.price' 'sd.inceptionv3_image_pc2']","[-8.80681243e-04  3.85763156e+00 -3.73620106e+00 -1.17662754e+00
  5.39878636e+00  0.00000000e+00]",[0.038832   5.44141578 3.55803868 1.73357319 0.03293037 4.98190842],0.02433208739932434,inceptionv3_image,images,27040201,697.0981145363558,10.002667676500778,0.006728965658808171,0.00012641077563054897,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
price and PC3,-345.307117436003,702.6142348720059,"['price' 'inceptionv3_image_pc1' 'inceptionv3_image_pc2'
 'inceptionv3_image_pc3' 'sd.price' 'sd.inceptionv3_image_pc3']","[ 1.12381411e-01 -1.47675421e+01  2.01920187e+00  1.21004024e+00
 -8.01267472e-03  8.78301172e+00]",[0.05565633 7.43307711 1.24601602 1.88444475 0.01022831 7.7618844 ],0.0006748189318031982,inceptionv3_image,images,27040201,697.0981145363558,5.516120335650157,0.06341466292719339,0.0011913118796323557,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
PC1 and PC2,-346.5221631971877,703.0443263943754,"['price' 'inceptionv3_image_pc1' 'inceptionv3_image_pc2'
 'inceptionv3_image_pc3' 'sd.inceptionv3_image_pc1'
 'sd.inceptionv3_image_pc2']",[ 0.01422338  2.61444806  0.7811113  -2.14751568 -9.36011897  0.        ],[0.02677006 3.55334642 0.9394173  1.20685272 5.58893566 0.65921438],0.002518285430338005,inceptionv3_image,images,27040201,697.0981145363558,5.9462118580196375,0.05114421309232359,0.0009607984308185353,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
PC1 and PC3,-345.1266032632184,702.2532065264368,"['price' 'inceptionv3_image_pc1' 'inceptionv3_image_pc2'
 'inceptionv3_image_pc3' 'sd.inceptionv3_image_pc1'
 'sd.inceptionv3_image_pc3']","[  0.12892743 -13.25595787   3.74774959  -0.27971167  13.09971034
 -14.97479237]",[ 0.16277882 17.90483565  5.13735686  2.42881377 19.16666742 23.88776386],0.0005558278780314717,inceptionv3_image,images,27040201,697.0981145363558,5.155091990081019,0.07596018215211174,0.0014269927994530677,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
PC2 and PC3,-344.3131392765853,700.6262785531706,"['price' 'inceptionv3_image_pc1' 'inceptionv3_image_pc2'
 'inceptionv3_image_pc3' 'sd.inceptionv3_image_pc2'
 'sd.inceptionv3_image_pc3']",[ 0.08189097 -9.47738692  0.36183693 -0.12264723 -1.85943586 -3.73687939],[0.07367549 9.01821351 1.20416293 0.80409418 2.07270262 4.59076414],0.0002328728276907548,inceptionv3_image,images,27040201,697.0981145363558,3.5281640168147987,0.17134400666806066,0.0032188793762386145,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
"price, PC1, and PC2",-346.5221631971877,703.0443263943754,"['price' 'inceptionv3_image_pc1' 'inceptionv3_image_pc2'
 'inceptionv3_image_pc3' 'sd.price' 'sd.inceptionv3_image_pc1'
 'sd.inceptionv3_image_pc2']","[ 0.01422338  2.61444806  0.7811113  -2.14751568 -9.36011897  0.
  0.        ]","[0.05126281 9.611754   3.16920746 2.21872053 0.03527704 7.15470208
 4.49310404]",0.002518285430338005,inceptionv3_image,images,27040201,697.0981145363558,5.9462118580196375,0.05114421309232359,0.0009607984308185353,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
"price, PC1, and PC3",-345.1266032632184,702.2532065264368,"['price' 'inceptionv3_image_pc1' 'inceptionv3_image_pc2'
 'inceptionv3_image_pc3' 'sd.price' 'sd.inceptionv3_image_pc1'
 'sd.inceptionv3_image_pc3']","[  0.12892743 -13.25595787   3.74774959  -0.27971167  13.09971034
 -14.97479237   0.        ]","[0.05577783 7.16346196 1.2883278  1.46583492 0.00962508 1.42442091
 5.15670278]",0.0005558278780314717,inceptionv3_image,images,27040201,697.0981145363558,5.155091990081019,0.07596018215211174,0.0014269927994530677,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
"price, PC2, and PC3",-344.3131392765853,700.6262785531706,"['price' 'inceptionv3_image_pc1' 'inceptionv3_image_pc2'
 'inceptionv3_image_pc3' 'sd.price' 'sd.inceptionv3_image_pc2'
 'sd.inceptionv3_image_pc3']","[ 0.08189097 -9.47738692  0.36183693 -0.12264723 -1.85943586 -3.73687939
  0.        ]","[1.63723544e-01 2.08051900e+01 2.64597666e+00 1.63972249e+00
 1.36408570e-02 1.71469862e+00 9.91237745e+00]",0.0002328728276907548,inceptionv3_image,images,27040201,697.0981145363558,3.5281640168147987,0.17134400666806066,0.0032188793762386145,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
"PC1, PC2, and PC3",-344.3131392765853,700.6262785531706,"['price' 'inceptionv3_image_pc1' 'inceptionv3_image_pc2'
 'inceptionv3_image_pc3' 'sd.inceptionv3_image_pc1'
 'sd.inceptionv3_image_pc2' 'sd.inceptionv3_image_pc3']","[ 0.08189097 -9.47738692  0.36183693 -0.12264723 -1.85943586 -3.73687939
  0.        ]","[ 0.29405657 37.51135441  4.61830326  2.99945304  1.11976216  3.43878354
 19.27765355]",0.0002328728276907548,inceptionv3_image,images,27040201,697.0981145363558,3.5281640168147987,0.17134400666806066,0.0032188793762386145,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
"price, PC1, PC2, and PC3",-344.3131392765853,700.6262785531706,"['price' 'inceptionv3_image_pc1' 'inceptionv3_image_pc2'
 'inceptionv3_image_pc3' 'sd.price' 'sd.inceptionv3_image_pc1'
 'sd.inceptionv3_image_pc2' 'sd.inceptionv3_image_pc3']","[ 0.08189097 -9.47738692  0.36183693 -0.12264723 -1.85943586 -3.73687939
  0.          0.        ]","[ 0.08812712 10.77235502  1.54790331  0.86627776  0.01229846  0.87962001
  1.43599196  4.0470137 ]",0.0002328728276907548,inceptionv3_image,images,27040201,697.0981145363558,3.5281640168147987,0.17134400666806066,0.0032188793762386145,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
plain logit,-351.0857933966495,710.1715867932991,['product_id_1' 'product_id_2' 'product_id_3' 'price'],[3.23000709 2.18519802 1.49504261 0.0156097 ],[3.65018984 3.66286733 1.481649   0.0144925 ],0.0,resnet50_image,logit,27040201,697.0981145363558,13.073472256943319,0.0014492108262480154,2.7224966493683648e-05,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
plain logit with PCs,-351.0857933966495,710.1715867932991,['price' 'resnet50_image_pc1' 'resnet50_image_pc2' 'resnet50_image_pc3'],[3.23000709 2.18519802 1.49504261 0.0156097 ],[0.0144925  1.58758736 0.41894014 0.71929506],1.0,resnet50_image,logit,27040201,697.0981145363558,13.073472256943319,0.0014492108262480154,2.7224966493683648e-05,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
price,-348.8598281192423,707.7196562384845,"['price' 'resnet50_image_pc1' 'resnet50_image_pc2' 'resnet50_image_pc3'
 'sd.price']",[  0.66911963  50.32087057  -9.23278402 -38.41600536  -0.55834598],[ 0.64694362 47.3940541   8.91527682 37.46960092  0.57381713],0.03486181461711246,resnet50_image,images,27040201,697.0981145363558,10.621541702128752,0.004938118696106733,9.276781101021856e-05,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
PC1,-349.0229256955003,708.0458513910006,"['price' 'resnet50_image_pc1' 'resnet50_image_pc2' 'resnet50_image_pc3'
 'sd.resnet50_image_pc1']",[ 0.00367535 -1.18755344  0.11393715 -0.06111616  2.24786551],[0.01548208 3.28937334 0.82487301 0.76521223 4.28226971],0.04223565985837128,resnet50_image,images,27040201,697.0981145363558,10.947736854644859,0.004194972781839857,7.880702473303193e-05,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
PC2,-346.2170908341432,702.4341816682863,"['price' 'resnet50_image_pc1' 'resnet50_image_pc2' 'resnet50_image_pc3'
 'sd.resnet50_image_pc2']","[ 2.42844504e-03 -1.15900382e+01  2.54406168e+01  4.19313867e+00
  2.58295720e+01]",[ 0.0848886  23.49526482 50.74504174  8.84972486 51.40884728],0.001805556061712416,resnet50_image,images,27040201,697.0981145363558,5.336067131930577,0.0693885392244092,0.0013035374986267848,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
PC3,-345.8070015567116,701.6140031134231,"['price' 'resnet50_image_pc1' 'resnet50_image_pc2' 'resnet50_image_pc3'
 'sd.resnet50_image_pc3']",[ 0.06904361  7.92402895 -1.53690289 -3.15721357  3.18083006],[0.03985111 4.83623574 1.23133779 1.9285884  2.89945827],0.001157123587372092,resnet50_image,images,27040201,697.0981145363558,4.515888577067358,0.1045652198839035,0.001964368852470015,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
price and PC1,-346.7310042138905,705.4620084277809,"['price' 'resnet50_image_pc1' 'resnet50_image_pc2' 'resnet50_image_pc3'
 'sd.price' 'sd.resnet50_image_pc1']","[  0.02493906 -11.4466841   -0.7929932   -1.20790359   0.07145037
 -20.66270804]",[ 0.10058614 23.79625309  2.97958084  4.93950005  0.12542862 37.66381689],0.003165424118187616,resnet50_image,images,27040201,697.0981145363558,8.363893891425164,0.015268751179444436,0.0002868397280311421,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
price and PC2,-346.2170908341432,702.4341816682863,"['price' 'resnet50_image_pc1' 'resnet50_image_pc2' 'resnet50_image_pc3'
 'sd.price' 'sd.resnet50_image_pc2']","[ 2.42844504e-03 -1.15900382e+01  2.54406168e+01  4.19313867e+00
  2.58295720e+01  0.00000000e+00]",[0.01723741 2.07836042 2.2880732  0.90959027 0.00577548 2.59839036],0.001805556061712416,resnet50_image,images,27040201,697.0981145363558,5.336067131930577,0.0693885392244092,0.0013035374986267848,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
price and PC3,-345.8070015567116,701.6140031134231,"['price' 'resnet50_image_pc1' 'resnet50_image_pc2' 'resnet50_image_pc3'
 'sd.price' 'sd.resnet50_image_pc3']",[ 0.06904361  7.92402895 -1.53690289 -3.15721357  3.18083006  0.        ],"[6.68210375e-02 8.66890862e+00 2.17053745e+00 3.38093551e+00
 1.06222616e-02 1.12424364e+01]",0.001157123587372092,resnet50_image,images,27040201,697.0981145363558,4.515888577067358,0.1045652198839035,0.001964368852470015,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
PC1 and PC2,-346.2170908341432,702.4341816682863,"['price' 'resnet50_image_pc1' 'resnet50_image_pc2' 'resnet50_image_pc3'
 'sd.resnet50_image_pc1' 'sd.resnet50_image_pc2']","[ 2.42844504e-03 -1.15900382e+01  2.54406168e+01  4.19313867e+00
  2.58295720e+01  0.00000000e+00]","[  0.30760109 225.88464728 166.7380735   49.98985671 186.25843427
 205.71357938]",0.001805556061712416,resnet50_image,images,27040201,697.0981145363558,5.336067131930577,0.0693885392244092,0.0013035374986267848,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
PC1 and PC3,-345.1849641788118,702.3699283576236,"['price' 'resnet50_image_pc1' 'resnet50_image_pc2' 'resnet50_image_pc3'
 'sd.resnet50_image_pc1' 'sd.resnet50_image_pc3']",[ 0.09579705 11.93425947 -2.65429441 -4.01932421 -1.06483233 -8.75892207],[0.06333987 8.17522184 2.12475264 2.88503633 1.58882359 9.53790129],0.0005917798170922727,resnet50_image,images,27040201,697.0981145363558,5.27181382126787,0.07165395619762152,0.001346095765562732,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
PC2 and PC3,-344.1647394458943,700.3294788917887,"['price' 'resnet50_image_pc1' 'resnet50_image_pc2' 'resnet50_image_pc3'
 'sd.resnet50_image_pc2' 'sd.resnet50_image_pc3']","[  0.53915477  62.43999679  -9.15637245 -24.13954962  -8.38507728
 -32.21606315]","[  1.25704152 145.53040132  22.98179732  56.68473246  19.31334763
  73.77471629]",0.0001988300486198208,resnet50_image,images,27040201,697.0981145363558,3.231364355432902,0.19875503792543464,0.0037338247479009206,27040201,Video Games,Nintendo Switch,Consoles,Consoles,312.0,6.0,199.80755615234375,74.0,2343.0,11.0
